,trim_id,model_id,invoice,price
1856,5345,299,0,140600
1857,5346,299,0,161900
1858,5339,299,0,130700
1859,5341,299,0,118600
1860,5342,299,0,325000
1861,5338,299,0,165100
1862,5340,299,0,153500
1863,5353,300,0,56500
1864,5354,300,0,59000
1865,5355,300,0,65500
1866,5356,300,0,68600
1867,5357,300,0,70650
1868,5358,300,0,78000
1869,5359,300,0,76200
1870,5360,300,0,78250
1871,5361,300,0,85600
1872,5347,300,0,41600
1873,5349,300,0,47200
1874,5351,300,0,54700
1875,5348,300,0,43600
1876,5350,300,0,49200
1877,5352,300,0,56700
1878,5364,301,0,47850
1879,5365,301,0,55350
1880,5362,301,0,37850
1881,5363,301,0,39850
1882,5368,302,0,81550
1883,5366,302,0,70300
1884,5367,302,0,72800
1885,5372,303,0,73900
1886,5375,303,0,76250
1887,5378,303,0,82850
1888,5380,303,0,107500
1889,5381,303,0,112450
1890,5369,303,0,54250
1891,5370,303,0,56750
1892,5373,303,0,64950
1893,5376,303,0,71950
1894,5371,303,0,62000
1895,5374,303,0,67450
1896,5377,303,0,74450
1897,5379,303,0,67600
1898,5383,411,0,156450
1899,5382,411,0,131750
1900,5386,305,0,47550
1901,5387,305,0,54500
1902,5384,305,0,36230
1903,5385,305,0,38230
1904,5388,306,0,49500
1905,5390,306,0,38050
1906,5389,306,0,40050
1907,5393,307,0,59900
1908,5394,307,0,73900
1909,5391,307,0,43200
1910,5392,307,0,45200
1911,5396,308,0,64900
1912,5397,308,0,76900
1913,5398,308,0,84500
1914,5395,308,0,51650
1915,5399,309,0,72350
1916,5400,309,0,113950
1917,5401,309,0,54750
1918,5402,309,0,57250
1919,5403,309,0,62500
1920,5404,309,0,78900
1921,5405,310,0,76500
1922,5406,310,0,116000
1923,5409,311,0,132100
1924,5407,311,0,76000
1925,5408,311,0,98850
1926,5410,312,0,184900
1927,5411,313,150870,160500
1928,5412,314,0,32630
1929,5413,314,0,33155
1930,5414,314,0,36840
1931,5417,315,0,173100
1932,5418,315,0,185400
1933,5420,315,0,109800
1934,5416,315,0,140000
1935,5415,315,0,131400
1936,5419,315,0,116300
1937,5454,317,0,36355
1938,5460,317,0,43120
1939,5449,317,0,42635
1940,5453,317,0,50810
1941,5455,317,0,37585
1942,5456,317,0,40735
1943,5444,317,0,46425
1944,5441,317,0,54600
1945,5475,317,0,41375
1946,5474,317,0,44525
1947,5429,317,0,49400
1948,5431,317,0,57575
1949,5461,317,0,44350
1950,5462,317,0,47500
1951,5457,317,0,48110
1952,5458,317,0,46210
1953,5459,317,0,43060
1954,5436,317,0,50010
1955,5452,317,0,58185
1956,5451,317,0,48110
1957,5450,317,0,56285
1958,5476,317,0,50530
1959,5445,317,0,60605
1960,5477,317,0,47380
1961,5426,317,0,52430
1962,5463,317,0,52025
1963,5432,317,0,57075
1964,5464,317,0,55175
1965,5438,317,0,45045
1966,5465,317,0,43145
1967,5424,317,0,48835
1968,5478,317,0,46935
1969,5467,317,0,48620
1970,5440,317,0,50520
1971,5439,317,0,52420
1972,5466,317,0,50520
1973,5479,317,0,52940
1974,5427,317,0,54840
1975,5434,317,0,47455
1976,5433,317,0,55630
1977,5468,317,0,45555
1978,5421,317,0,59420
1979,5480,317,0,49345
1980,5428,317,0,51245
1981,5435,317,0,61105
1982,5437,317,0,52930
1983,5446,317,0,54830
1984,5469,317,0,51030
1985,5470,317,0,52930
1986,5443,317,0,63005
1987,5422,317,0,57250
1988,5481,317,0,55350
1989,5423,317,0,65425
1990,5473,317,0,47655
1991,5447,317,0,49555
1992,5425,317,0,53345
1993,5483,317,0,51445
1994,5472,317,0,55030
1995,5471,317,0,53130
1996,5448,317,0,55030
1997,5442,317,0,56930
1998,5430,317,0,59350
1999,5482,317,0,57450
2000,5484,68,27710,29900
2001,5486,68,30470,32900
2002,5485,68,36540,39500
2003,5487,69,25410,27400
2004,5489,69,29090,31400
2005,5488,69,35530,38400
2006,5495,70,26970,29100
2007,5491,70,28810,31100
2008,5490,70,25250,29100
2009,5492,70,27250,31100
2010,5497,70,29550,31900
2011,5494,70,31390,33900
2012,5496,70,38380,41500
2013,5493,70,38380,41500
2014,5503,71,20810,22400
2015,5498,71,19000,22400
2016,5500,71,24490,26400
2017,5499,71,27710,29900
2018,5501,71,30010,32400
2019,5502,71,41510,44900
2020,5504,72,21730,23400
2021,5506,72,20000,23400
2022,5505,72,25410,27400
2023,5511,318,16624,16995
2024,5508,318,15255,15595
2025,5510,318,13983,14295
2026,5507,318,15866,16220
2027,5509,318,17065,17445
2028,5515,319,17602,17995
2029,5512,319,16233,16595
2030,5513,319,14961,15295
2031,5516,319,16844,17220
2032,5514,319,17799,18195
2033,5517,321,40597,41995
2034,5518,321,36730,37995
2035,5519,321,35087,36295
2036,5527,322,25854,26745
2037,5528,322,24356,25195
2038,5520,322,22347,22995
2039,5522,322,23853,24545
2040,5525,322,24825,25545
2041,5526,322,23319,23995
2042,5529,322,20726,20995
2043,5523,322,23996,24695
2044,5524,322,25502,26245
2045,5521,322,26230,26995
2046,5537,323,0,34250
2047,5530,323,0,24550
2048,5533,323,0,29990
2049,5536,323,0,31390
2050,5532,323,0,26550
2051,5535,323,0,27950
2052,5531,323,0,25550
2053,5534,323,0,26950
2054,5538,323,0,30900
2055,5541,324,0,68300
2056,5544,324,0,65300
2057,5539,324,0,48900
2058,5546,324,0,51900
2059,5540,324,0,56300
2060,5545,324,0,59300
2061,5542,324,0,52900
2062,5543,324,0,55900
2063,5557,325,0,37790
2064,5547,325,0,27190
2065,5549,325,0,30080
2066,5551,325,0,28200
2067,5554,325,0,31590
2068,5548,325,0,28070
2069,5550,325,0,30960
2070,5552,325,0,29100
2071,5553,325,0,31710
2072,5555,325,0,32290
2073,5556,325,0,32710
2074,5559,412,0,210740
2075,5560,412,0,215690
2076,5558,412,0,113540
2077,5561,412,0,138490
2078,5562,326,0,19600
2079,5564,326,0,22140
2080,5563,326,0,21450
2081,5565,74,0,31670
2082,5567,74,0,38270
2083,5569,74,0,43970
2084,5566,74,0,34960
2085,5568,74,0,40520
2086,5572,327,0,42320
2087,5571,327,0,42250
2088,5570,327,0,37090
2089,5579,328,0,44360
2090,5580,328,0,45910
2091,5573,328,0,32810
2092,5574,328,0,34360
2093,5577,328,0,40310
2094,5578,328,0,41860
2095,5575,328,0,35940
2096,5576,328,0,37490
2097,5581,413,0,30640
2098,5582,413,0,31630
2099,5583,413,0,31540
2100,5591,413,0,33690
2101,5584,413,0,34130
2102,5586,413,0,32530
2103,5588,413,0,34680
2104,5589,413,0,36280
2105,5587,413,0,39560
2106,5585,413,0,36330
2107,5590,413,0,38480
2108,5592,414,0,36860
2109,5594,414,0,43610
2110,5593,414,0,39310
2111,5595,415,0,23630
2112,5596,415,0,24680
2113,5600,330,0,37230
2114,5604,330,0,35830
2115,5597,330,0,26050
2116,5601,330,0,27450
2117,5599,330,0,32400
2118,5603,330,0,33800
2119,5598,330,0,27740
2120,5602,330,0,29140
2121,5605,331,0,24160
2122,5608,331,0,25560
2123,5607,331,0,28790
2124,5610,331,0,30190
2125,5606,331,0,25730
2126,5609,331,0,27130
2127,5611,332,0,19510
2128,5613,332,0,21850
2129,5612,332,0,20570
2130,5617,333,0,56440
2131,5624,333,0,59680
2132,5615,333,0,50690
2133,5627,333,0,48470
2134,5618,333,0,36950
2135,5619,333,0,40180
2136,5621,333,0,39680
2137,5622,333,0,42810
2138,5616,333,0,58160
2139,5626,333,0,54930
2140,5614,333,0,44020
2141,5620,333,0,40790
2142,5623,333,0,46260
2143,5625,333,0,43130
2144,5632,334,0,62710
2145,5630,334,0,54920
2146,5628,334,0,45430
2147,5631,334,0,59470
2148,5629,334,0,49170
2149,5633,335,0,14980
2150,5634,335,0,16650
2151,5636,335,0,18390
2152,5635,335,0,17790
2153,5637,416,0,155000
2154,5638,76,0,59900
2155,5644,336,88740,98600
2156,5639,336,55800,62000
2157,5643,336,80010,88900
2158,5642,336,66600,74000
2159,5641,336,87570,97300
2160,5640,336,63900,71000
2161,5645,337,53910,59900
2162,5647,337,90180,100200
2163,5649,337,78120,86800
2164,5648,337,64710,71900
2165,5646,337,62010,68900
2166,5655,338,100800,112000
2167,5658,338,89280,99200
2168,5657,338,107370,119300
2169,5659,338,95850,106500
2170,5653,338,110160,122400
2171,5654,338,121680,135200
2172,5652,338,115110,127900
2173,5656,338,103590,115100
2174,5660,338,107370,119300
2175,5661,338,121680,135200
2176,5664,338,162540,180600
2177,5662,338,165240,183600
2178,5663,338,153720,170800
2179,5650,338,183150,203500
2180,5651,338,194670,216300
2181,5665,339,60750,67500
2182,5668,339,73620,81800
2183,5670,339,96570,107300
2184,5666,339,76590,85100
2185,5667,339,115020,127800
2186,5669,339,146880,163200
2187,5673,340,68850,76500
2188,5674,340,78840,87600
2189,5676,340,99450,110500
2190,5671,340,80910,89900
2191,5675,340,118710,131900
2192,5672,340,149580,166200
2193,5678,341,46890,52100
2194,5680,341,64890,72100
2195,5679,341,54180,60200
2196,5677,341,76140,84600
2197,5682,342,82620,91800
2198,5688,342,93420,103800
2199,5693,342,97470,108300
2200,5692,342,97020,107800
2201,5684,342,88650,98500
2202,5685,342,88200,98000
2203,5683,342,94500,105000
2204,5696,342,101970,113300
2205,5698,342,112140,124600
2206,5697,342,105570,117300
2207,5687,342,104670,116300
2208,5686,342,100080,111200
2209,5681,342,78480,87200
2210,5694,342,116370,129300
2211,5695,342,121950,135500
2212,5700,342,159930,177700
2213,5691,342,168930,187700
2214,5690,342,178290,198100
2215,5689,342,172530,191700
2216,5699,342,169290,188100
2217,5701,342,163530,181700
2218,5709,343,81810,90900
2219,5705,343,93420,103800
2220,5708,343,99270,110300
2221,5702,343,71910,79900
2222,5704,343,135810,150900
2223,5707,343,138150,153500
2224,5703,343,166500,185000
2225,5706,343,168840,187600
2226,5722,344,37729,39965
2227,5721,344,40994,43465
2228,5720,344,41267,43765
2229,5719,344,35169,37290
2230,5718,344,38002,40265
2231,5717,344,38434,40790
2232,5710,344,33107,34645
2233,5737,344,44453,48330
2234,5736,344,41258,44830
2235,5735,344,41792,45480
2236,5734,344,44720,48630
2237,5733,344,41525,45130
2238,5732,344,38597,41980
2239,5742,344,52047,56950
2240,5743,344,54975,60150
2241,5744,344,51780,56650
2242,5745,344,55242,60450
2243,5725,344,41267,43765
2244,5728,344,35169,37290
2245,5727,344,37729,39965
2246,5726,344,40994,43465
2247,5724,344,38002,40265
2248,5723,344,38434,40790
2249,5741,344,51351,56080
2250,5738,344,51084,55780
2251,5739,344,48156,52580
2252,5740,344,47889,52280
2253,5729,344,43785,46670
2254,5730,344,46594,49620
2255,5731,344,43329,46120
2256,5711,344,37452,39145
2257,5716,344,31407,32795
2258,5715,344,34152,35645
2259,5714,344,34707,36295
2260,5713,344,34428,35945
2261,5712,344,37728,39445
2262,5746,344,65318,70195
2263,5836,347,33257,34795
2264,5820,347,33104,34770
2265,5821,347,28899,30200
2266,5832,347,36477,38295
2267,5831,347,35699,37395
2268,5827,347,38919,40895
2269,5842,347,34682,36745
2270,5838,347,30595,32395
2271,5839,347,30868,32695
2272,5840,347,34963,37195
2273,5841,347,34690,36895
2274,5843,347,41908,44630
2275,5844,347,37189,39445
2276,5845,347,40374,42945
2277,5846,347,38419,40795
2278,5847,347,37867,40245
2279,5819,347,31724,33270
2280,5830,347,37617,39480
2281,5829,347,34453,36095
2282,5828,347,33859,35395
2283,5826,347,36987,38795
2284,5825,347,31233,32595
2285,5824,347,33767,35295
2286,5823,347,27519,28700
2287,5822,347,31724,33270
2288,5818,347,27519,28700
2289,5835,347,34682,36745
2290,5834,347,37189,39445
2291,5837,347,37867,40245
2292,5833,347,40374,42945
2293,5753,345,35688,38020
2294,5754,345,40136,42675
2295,5755,345,42761,45575
2296,5756,345,44082,46875
2297,5757,345,39955,42475
2298,5758,345,38313,40920
2299,5759,345,42580,45375
2300,5767,345,46615,49835
2301,5768,345,49058,52535
2302,5769,345,49239,52735
2303,5770,345,50561,54035
2304,5771,345,46434,49635
2305,5781,345,60190,64835
2306,5777,345,59918,64535
2307,5778,345,61692,66335
2308,5779,345,57294,61635
2309,5780,345,57565,61935
2310,5762,345,44082,46875
2311,5766,345,42580,45375
2312,5765,345,42761,45575
2313,5764,345,39955,42475
2314,5763,345,38313,40920
2315,5761,345,40136,42675
2316,5760,345,35688,38020
2317,5772,345,53172,57080
2318,5773,345,55978,60180
2319,5774,345,57299,61480
2320,5775,345,53263,57180
2321,5776,345,55797,59980
2322,5782,345,49963,53535
2323,5752,345,34761,36995
2324,5751,345,35590,37650
2325,5750,345,38214,40550
2326,5749,345,32136,34095
2327,5748,345,35771,37850
2328,5747,345,38395,40750
2329,5789,346,41703,44225
2330,5790,346,41522,44025
2331,5791,346,45739,48425
2332,5792,346,44328,47125
2333,5793,346,44147,46925
2334,5794,346,39891,42470
2335,5795,346,37357,39670
2336,5803,346,52264,55635
2337,5804,346,50852,54335
2338,5805,346,50671,54135
2339,5806,346,48228,51435
2340,5807,346,48047,51235
2341,5817,346,59135,63485
2342,5813,346,63352,67885
2343,5814,346,61488,66085
2344,5815,346,61759,66385
2345,5816,346,58863,63185
2346,5800,346,44328,47125
2347,5802,346,45739,48425
2348,5801,346,44147,46925
2349,5799,346,41522,44025
2350,5798,346,37357,39670
2351,5797,346,41703,44225
2352,5796,346,39891,42470
2353,5808,346,58957,63030
2354,5809,346,57545,61730
2355,5810,346,57364,61530
2356,5811,346,54921,58830
2357,5812,346,54740,58630
2358,5783,346,33850,35795
2359,5788,346,37203,39250
2360,5787,346,37384,39450
2361,5786,346,39827,42150
2362,5785,346,36384,38595
2363,5784,346,40008,42350
2364,5850,348,33681,35140
2365,5848,348,31093,32385
2366,5849,348,32835,34240
2367,5852,348,34687,36210
2368,5853,348,36263,37885
2369,5851,348,33819,35285
2370,5855,348,35725,37315
2371,5856,348,37184,38865
2372,5857,348,40143,42015
2373,5854,348,35255,36815
2374,5859,349,24253,25065
2375,5861,349,25500,26380
2376,5858,349,25212,26130
2377,5860,349,26716,27730
2378,5862,350,35797,37390
2379,5863,350,39415,41240
2380,5865,352,0,335000
2381,5864,352,0,388000
2382,5866,417,0,339000
2383,5867,353,30304,32295
2384,5868,353,36964,39595
2385,5870,353,32579,34795
2386,5869,353,42290,45445
2387,5871,78,21108,22245
2388,5872,78,22348,23595
2389,5877,78,33201,35345
2390,5874,78,26411,27995
2391,5873,78,22078,23295
2392,5876,78,23318,24645
2393,5875,78,25027,26495
2394,5878,354,23375,24795
2395,5882,354,29337,31395
2396,5881,354,26120,27795
2397,5880,354,27591,29395
2398,5879,354,32541,34895
2399,5883,79,17936,18795
2400,5885,79,19131,20095
2401,5888,79,19595,20595
2402,5890,79,18400,19295
2403,5887,79,24959,26395
2404,5891,79,24494,25895
2405,5884,79,21537,22695
2406,5892,79,21072,22195
2407,5886,79,22812,24095
2408,5889,79,21801,22995
2409,5893,79,22363,23595
2410,5906,80,21624,22895
2411,5907,80,28052,29895
2412,5902,80,32192,34445
2413,5904,80,23729,25145
2414,5903,80,25526,27095
2415,5905,80,33752,36145
2416,5908,81,25187,26795
2417,5914,81,31451,33595
2418,5912,81,35451,37995
2419,5909,81,32875,35145
2420,5910,81,27318,29045
2421,5911,81,35034,37495
2422,5913,81,37240,39945
2423,5894,355,25925,27495
2424,5897,355,30170,32095
2425,5898,355,31916,33995
2426,5895,355,28278,30045
2427,5896,355,30025,31945
2428,5901,355,35192,37245
2429,5899,355,39564,41945
2430,5900,355,39564,41945
2431,5918,356,0,44990
2432,5916,356,0,50990
2433,5915,356,0,58990
2434,5917,356,0,41990
2435,5921,357,0,94990
2436,5919,357,0,89990
2437,5920,357,0,129990
2438,5924,358,0,104990
2439,5923,358,0,99990
2440,5922,358,0,119990
2441,5925,359,0,57990
2442,5926,359,0,62990
2443,5927,359,0,39990
2444,5931,360,42014,45670
2445,5935,360,43888,47705
2446,5930,360,43316,47085
2447,5936,360,45189,49120
2448,5928,360,33823,36765
2449,5929,360,35548,38640
2450,5932,360,36638,39825
2451,5934,360,38364,41700
2452,5940,360,37363,40615
2453,5941,360,35639,38740
2454,5933,360,37471,40730
2455,5938,360,39858,43325
2456,5939,360,46684,50745
2457,5937,360,41302,44895
2458,5946,361,38182,42425
2459,5947,361,38182,42425
2460,5945,361,38542,42825
2461,5944,361,38813,43125
2462,5942,361,32513,36125
2463,5948,361,32513,36125
2464,5943,361,35424,39360
2465,5949,362,39060,43400
2466,5951,362,33391,37100
2467,5950,362,35640,39600
2468,5969,363,20284,21695
2469,5971,363,25012,26750
2470,5972,363,22902,24495
2471,5970,363,22188,23730
2472,5952,84,22916,25045
2473,5954,84,24197,26445
2474,5958,84,25444,27960
2475,5963,84,24170,26560
2476,5953,84,26081,28660
2477,5960,84,24807,27260
2478,5964,84,29357,32260
2479,5957,84,31913,35070
2480,5959,84,28524,31345
2481,5962,84,27250,29945
2482,5955,84,29024,31895
2483,5956,84,27750,30495
2484,5961,84,32413,35620
2485,5965,85,25088,27270
2486,5967,85,26483,28785
2487,5966,85,29597,32170
2488,5968,85,30102,32720
2489,5973,364,18923,20025
2490,5974,364,18958,20475
2491,5978,364,21459,23175
2492,5979,364,20810,22475
2493,5980,364,23306,25170
2494,5981,364,23667,25560
2495,5975,364,21459,23175
2496,5976,364,22615,24425
2497,5977,364,24005,25925
2498,5982,364,26214,28310
2499,5983,366,19967,21565
2500,5985,366,18948,20465
2501,5986,366,20801,22465
2502,5984,366,21679,23415
2503,5987,366,22699,24515
2504,5988,367,21851,23600
2505,5989,368,39121,42990
2506,5991,368,46401,50990
2507,5990,368,49586,54490
2508,5992,368,49864,54795
2509,5993,369,32032,35085
2510,6001,369,33493,36685
2511,5997,369,35502,38885
2512,5999,369,34041,37285
2513,5995,369,40209,44040
2514,6000,369,41989,45990
2515,5994,369,44911,49190
2516,5998,369,43131,47240
2517,5996,369,38058,41685
2518,6002,369,36597,40085
2519,6003,369,38054,41680
2520,6004,369,39834,43630
2521,6008,370,36979,40335
2522,6012,370,35513,38735
2523,6005,370,43493,47440
2524,6006,370,41705,45490
2525,6009,370,46428,50640
2526,6011,370,44640,48690
2527,6007,370,38080,41535
2528,6010,370,39546,43135
2529,6013,418,76670,85665
2530,6014,418,78756,87995
2531,6016,371,63360,66000
2532,6015,371,47521,49500
2533,6023,372,27811,29875
2534,6017,372,23054,24525
2535,6021,372,24191,25735
2536,6019,372,25507,27135
2537,6020,372,30395,32650
2538,6022,372,26602,28575
2539,6018,372,27533,29575
2540,6024,373,27090,28200
2541,6026,373,32639,34000
2542,6025,373,28800,30000
2543,6036,374,31281,33455
2544,6027,374,24638,26350
2545,6033,374,25947,27750
2546,6029,374,33922,36280
2547,6034,374,32613,34880
2548,6035,374,33736,36080
2549,6028,374,27157,29045
2550,6030,374,25848,27645
2551,6031,374,28378,30350
2552,6032,374,29687,31750
2553,6040,375,27167,28900
2554,6039,375,35184,37430
2555,6038,375,28384,30195
2556,6041,375,30928,32900
2557,6037,375,32761,34850
2558,6042,376,35956,38250
2559,6043,376,39082,41575
2560,6045,377,57007,62645
2561,6047,377,54071,59420
2562,6053,377,57917,63645
2563,6054,377,54981,60420
2564,6048,377,60470,66450
2565,6052,377,63405,69675
2566,6044,377,45864,50400
2567,6050,377,48799,53625
2568,6051,377,58719,64525
2569,6046,377,48335,53115
2570,6049,377,51270,56340
2571,6055,378,31876,34460
2572,6063,378,33726,36460
2573,6060,378,42965,46700
2574,6064,378,44621,48500
2575,6056,378,45909,49900
2576,6065,378,46423,50460
2577,6059,378,36571,39750
2578,6062,378,38411,41750
2579,6057,378,36571,39750
2580,6058,378,38850,42000
2581,6061,378,39553,42760
2582,6098,379,39586,42730
2583,6095,379,39121,42230
2584,6094,379,36273,39155
2585,6067,379,30119,32125
2586,6071,379,25225,27230
2587,6070,379,27633,29475
2588,6066,379,24750,26400
2589,6068,379,30261,32665
2590,6069,379,26869,28660
2591,6072,379,30554,32980
2592,6080,379,32938,35555
2593,6079,379,33402,36055
2594,6077,379,32508,34675
2595,6073,379,26428,28190
2596,6074,379,26938,29080
2597,6075,379,29376,31335
2598,6078,379,29310,31265
2599,6076,379,30089,32480
2600,6083,379,33072,35700
2601,6081,379,35333,38140
2602,6085,379,34767,37530
2603,6084,379,32019,34565
2604,6082,379,34307,36595
2605,6096,379,41064,44325
2606,6097,379,43569,47030
2607,6086,379,31228,33310
2608,6087,379,32020,34565
2609,6088,379,32484,35065
2610,6089,379,33072,35700
2611,6090,379,32892,35085
2612,6091,379,34768,37530
2613,6092,379,35333,38140
2614,6093,379,34308,36595
2615,6114,380,48466,52395
2616,6110,380,45644,49345
2617,6101,380,41353,44705
2618,6104,380,39627,42840
2619,6111,380,42448,45890
2620,6109,380,44174,47755
2621,6102,380,45644,49345
2622,6105,380,48466,52395
2623,6118,380,34693,37505
2624,6115,380,34388,37175
2625,6106,380,31566,34125
2626,6100,380,31871,34455
2627,6108,380,33434,36145
2628,6112,380,35950,38865
2629,6113,380,36256,39195
2630,6103,380,35538,38420
2631,6116,380,38359,41470
2632,6099,380,33128,35815
2633,6107,380,49488,53500
2634,6117,380,45532,49225
2635,6119,381,30709,32670
2636,6121,381,37600,40000
2637,6120,381,34028,36200
2638,6122,382,35478,36995
2639,6125,382,45068,46995
2640,6123,382,39890,41595
2641,6124,382,41616,43395
2642,6144,383,32084,33455
2643,6126,383,30260,31555
2644,6139,383,32075,33445
2645,6128,383,33474,34905
2646,6147,383,35296,36805
2647,6140,383,35287,36795
2648,6127,383,35431,36945
2649,6150,383,37253,38845
2650,6141,383,37204,38795
2651,6153,383,36773,38345
2652,6154,383,38595,40245
2653,6130,383,36724,38295
2654,6129,383,38548,40195
2655,6152,383,39938,41645
2656,6151,383,38116,39745
2657,6132,383,38068,39695
2658,6131,383,39890,41595
2659,6157,383,40591,42325
2660,6158,383,42412,44225
2661,6146,383,40685,42425
2662,6137,383,40656,42395
2663,6134,383,40560,42295
2664,6133,383,42384,44195
2665,6145,383,47014,49025
2666,6143,383,45260,47195
2667,6148,383,45289,47225
2668,6138,383,46987,48995
2669,6149,383,48646,50725
2670,6142,383,48617,50695
2671,6136,383,42191,43995
2672,6135,383,44012,45895
2673,6155,383,42220,44025
2674,6156,383,44042,45925
2675,6162,384,29590,30855
2676,6159,384,31411,32755
2677,6160,384,34625,36105
2678,6161,384,32802,34205
2679,6163,384,36581,38145
2680,6164,384,34759,36245
2681,6165,384,38451,40095
2682,6166,384,36102,37645
2683,6168,384,37444,39045
2684,6167,384,39793,41495
2685,6169,384,40015,41725
2686,6170,384,41741,43525
2687,6171,384,39918,41625
2688,6174,384,46345,48325
2689,6176,384,44618,46525
2690,6175,384,47973,50025
2691,6172,384,41550,43325
2692,6173,384,43371,45225
2693,6177,419,22267,23195
2694,6178,419,23035,23995
2695,6183,385,35467,36945
2696,6184,385,36235,37745
2697,6179,385,27547,28695
2698,6180,385,28315,29495
2699,6181,385,31358,32665
2700,6182,385,32127,33465
2701,6186,387,42236,43995
2702,6189,387,41928,43675
2703,6188,387,46248,48175
2704,6185,387,38396,39995
2705,6187,387,42716,44495
2706,6193,388,21883,22795
2707,6194,388,22651,23595
2708,6190,388,18235,18995
2709,6191,388,19003,19795
2710,6192,388,21979,22895
2711,6196,388,26924,28045
2712,6195,388,24715,25745
2713,6199,389,29515,30745
2714,6200,389,30283,31545
2715,6197,389,25291,26345
2716,6198,389,26059,27145
2717,6203,390,28765,29995
2718,6201,390,23011,23995
2719,6202,390,25888,26995
2720,6204,392,24235,25245
2721,6205,392,25482,26545
2722,6206,392,26299,27395
2723,6207,392,27547,28695
2724,6208,392,29371,30595
2725,6209,392,30619,31895
2726,6210,392,31243,32545
2727,6211,392,32492,33845
2728,6212,392,37531,39095
2729,6220,88,50196,53400
2730,6219,88,50196,53400
2731,6221,88,44791,47650
2732,6213,88,39433,41950
2733,6224,88,41595,44250
2734,6214,88,35485,37750
2735,6223,88,38775,41250
2736,6226,88,36613,38950
2737,6215,88,39433,41950
2738,6225,88,41595,44250
2739,6217,88,45120,48000
2740,6218,88,39715,42250
2741,6216,88,45120,48000
2742,6222,88,60912,64800
2743,6231,89,56447,60050
2744,6230,89,56447,60050
2745,6229,89,51371,54650
2746,6227,89,48457,51550
2747,6228,89,51371,54650
2748,6234,90,43616,46400
2749,6232,90,38493,40950
2750,6233,90,43616,46400
2751,6235,90,63262,67300
2752,6236,91,42723,45450
2753,6237,420,48692,51800
2754,6239,420,48692,51800
2755,6240,420,54332,57800
2756,6238,420,54332,57800
2757,6241,92,51606,54900
2758,6247,93,37083,39450
2759,6242,93,31678,33700
2760,6245,93,36613,38950
2761,6244,93,38963,41450
2762,6243,93,33558,35700
2763,6246,93,38493,40950
2764,6248,394,50751,53990
2765,6258,95,57340,61000
2766,6260,95,50290,53500
2767,6259,95,56071,59650
2768,6253,95,48410,51500
2769,6254,95,46248,49200
2770,6249,95,39198,41700
2771,6250,95,41360,44000
2772,6251,95,47141,50150
2773,6252,95,44979,47850
2774,6256,95,51700,55000
2775,6255,95,44650,47500
2776,6257,95,50431,53650
2777,6261,95,65330,69500
2778,6271,96,65565,69750
2779,6274,96,66035,70250
2780,6272,96,59643,63450
2781,6275,96,60113,63950
2782,6273,96,65001,69150
2783,6262,96,46060,49000
2784,6264,96,48410,51500
2785,6263,96,54614,58100
2786,6265,96,52264,55600
2787,6268,96,59455,63250
2788,6269,96,59925,63750
2789,6266,96,53533,56950
2790,6270,96,54003,57450
2791,6267,96,58891,62650
